image_path,class_label,attributes,caption,split,instance_id
images/Team15_backpack_4.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag kept on chair,train,
images/Team15_backpack_5.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag kept on chair,train,
images/Team15_backpack_6.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on chair,train,
images/Team15_backpack_7.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on chair,train,
images/Team15_backpack_8.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on chair,train,
images/Team15_backpack_9.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on chair,train,
images/Team15_backpack_10.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on chair,train,
images/Team15_backpack_11.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,black bag kept on bed,train,
images/Team15_backpack_12.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,black bag kept on bed,train,
images/Team15_backpack_13.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,black bag kept on bed,train,
images/Team15_backpack_14.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,black bag kept on bed,train,
images/Team15_backpack_15.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,black bag kept on bed,train,
images/Team15_backpack_16.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on floor,train,
images/Team15_backpack_17.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on floor,train,
images/Team15_backpack_18.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on floor,train,
images/Team15_backpack_19.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on floor,train,
images/Team15_backpack_20.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag kept on floor,train,
images/Team15_backpack_21.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag on floor,train,
images/Team15_backpack_22.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag on floor,train,
images/Team15_backpack_23.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag on floor,train,
images/Team15_backpack_24.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag on floor,train,
images/Team15_backpack_25.jpg,travel_backpack,color:black;material:fabric;pattern:unknown,black bag on floor,train,
images/Team15_backpack_26.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on bed,train,
images/Team15_backpack_27.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on bed,train,
images/Team15_backpack_28.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on bed,train,
images/Team15_backpack_29.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on bed,train,
images/Team15_backpack_30.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on bed,train,
images/Team15_backpack_31.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on floor,train,
images/Team15_backpack_32.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on floor,train,
images/Team15_backpack_33.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on floor,train,
images/Team15_backpack_34.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on floor,train,
images/Team15_backpack_35.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on floor,train,
images/Team15_backpack_36.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on chair,train,
images/Team15_backpack_37.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on chair,train,
images/Team15_backpack_38.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on chair,train,
images/Team15_backpack_39.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on chair,train,
images/Team15_backpack_40.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,blue bag on chair,train,
images/Team15_backpack_41.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on chair,train,
images/Team15_backpack_42.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on chair,train,
images/Team15_backpack_43.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on chair,train,
images/Team15_backpack_44.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on chair,train,
images/Team15_backpack_45.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on chair,train,
images/Team15_backpack_46.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on floor,train,
images/Team15_backpack_47.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on floor,train,
images/Team15_backpack_48.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on floor,train,
images/Team15_backpack_49.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on floor,train,
images/Team15_backpack_50.jpg,travel_backpack,color:grey;material:fabric;pattern:unknown,grey bag on floor,train,
images/Team15_backpack_51.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,bulky bag on bed,train,
images/Team15_backpack_52.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,bulky bag on bed,train,
images/Team15_backpack_53.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,bulky bag on bed,train,
images/Team15_backpack_54.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,bulky bag on bed,train,
images/Team15_backpack_55.jpg,travel_backpack,color:black;material:plastic;pattern:unknown,bulky bag on bed,train,
images/Team15_backpack_56.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,laptop bag of blue color on floor,train,
images/Team15_backpack_57.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,laptop bag of blue color on floor,train,
images/Team15_backpack_58.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,laptop bag of blue color on floor,train,
images/Team15_backpack_59.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,laptop bag of blue color on floor,train,
images/Team15_backpack_60.jpg,travel_backpack,color:blue;material:fabric;pattern:unknown,laptop bag of blue color on floor,train,
images/Team15_bottle_1.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted bottle on floor,train,
images/Team15_bottle_2.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted bottle on floor,train,
images/Team15_bottle_3.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted bottle on floor,train,
images/Team15_bottle_4.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted bottle on floor,train,
images/Team15_bottle_5.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted bottle on floor,train,
images/Team15_bottle_6.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle on floor with black strap,train,
images/Team15_bottle_7.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle on floor with black strap,train,
images/Team15_bottle_8.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle on floor with black strap,train,
images/Team15_bottle_9.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle on floor with black strap,train,
images/Team15_bottle_10.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle on floor with black strap,train,
images/Team15_bottle_11.jpg,tableware_waterbottle,color:blue;material:metal;pattern:unknown,dark blue steel bottle with red strape on table,train,
images/Team15_bottle_12.jpg,tableware_waterbottle,color:blue;material:metal;pattern:unknown,dark blue steel bottle with red strape on table,train,
images/Team15_bottle_13.jpg,tableware_waterbottle,color:blue;material:metal;pattern:unknown,dark blue steel bottle with red strape on table,train,
images/Team15_bottle_14.jpg,tableware_waterbottle,color:blue;material:metal;pattern:unknown,dark blue steel bottle with red strape on table,train,
images/Team15_bottle_15.jpg,tableware_waterbottle,color:blue;material:metal;pattern:unknown,dark blue steel bottle with red strape on table,train,
images/Team15_bottle_16.jpg,tableware_waterbottle,color:grey;material:metal;pattern:unknown,grey steel bottle with black cap on table,train,
images/Team15_bottle_17.jpg,tableware_waterbottle,color:grey;material:metal;pattern:unknown,grey steel bottle with black cap on table,train,
images/Team15_bottle_18.jpg,tableware_waterbottle,color:grey;material:metal;pattern:unknown,grey steel bottle with black cap on table,train,
images/Team15_bottle_19.jpg,tableware_waterbottle,color:grey;material:metal;pattern:unknown,grey steel bottle with black cap on table,train,
images/Team15_bottle_20.jpg,tableware_waterbottle,color:grey;material:metal;pattern:unknown,grey steel bottle with black cap on table,train,
images/Team15_bottle_21.jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,black tinted transparent bottle filled with water,train,
images/Team15_bottle_22.jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,black tinted transparent bottle filled with water,train,
images/Team15_bottle_23.jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,black tinted transparent bottle filled with water,train,
images/Team15_bottle_24.jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,black tinted transparent bottle filled with water,train,
images/Team15_bottle_25.jpg,tableware_waterbottle,color:transparent;material:plastic;pattern:unknown,black tinted transparent bottle filled with water,train,
images/Team15_bottle_26.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted milton bottle with silver cap,train,
images/Team15_bottle_27.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted milton bottle with silver cap,train,
images/Team15_bottle_28.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted milton bottle with silver cap,train,
images/Team15_bottle_29.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted milton bottle with silver cap,train,
images/Team15_bottle_30.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black tinted milton bottle with silver cap,train,
images/Team15_bottle_31.jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black bottle with grey cap on wooden table,train,
images/Team15_bottle_32.jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black bottle with grey cap on wooden table,train,
images/Team15_bottle_33.jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black bottle with grey cap on wooden table,train,
images/Team15_bottle_34.jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black bottle with grey cap on wooden table,train,
images/Team15_bottle_35.jpg,tableware_waterbottle,color:black;material:metal;pattern:unknown,black bottle with grey cap on wooden table,train,
images/Team15_bottle_36.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle,train,
images/Team15_bottle_37.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle,train,
images/Team15_bottle_38.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle,train,
images/Team15_bottle_39.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle,train,
images/Team15_bottle_40.jpg,tableware_waterbottle,color:silver;material:metal;pattern:unknown,silver steel bottle,train,
images/Team15_bottle_41.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black bottle with hinged cap,train,
images/Team15_bottle_42.jpg,tableware_waterbottle,color:black;material:plastic;pattern:unknown,black bottle with hinged cap,train,
